ags	source_page	source_row	field	value	ocr	pdf_text	method
01054023	40	22	number_voters	280	280	280	ocr_candidates_and_row_identities
01054023	40	22	invalid_votes	1	1		ocr_candidates_and_row_identities
01054023	41	22	valid_votes	279	279	279	ocr_candidates_and_row_identities
01054023	41	22	cdu	139	139	139	ocr_candidates_and_row_identities
01054023	41	22	spd	109	109	109	ocr_candidates_and_row_identities
01054023	41	22	fdp	8	&	8	ocr_candidates_and_row_identities
01054023	41	22	ssw	18	18	18	ocr_candidates_and_row_identities
01054023	41	22	dkp	0			ocr_candidates_and_row_identities
01054023	41	22	dgl	0	-		ocr_candidates_and_row_identities
01054023	41	22	gruene	5	5	5	ocr_candidates_and_row_identities
01054023	41	22	fp	0	-		ocr_candidates_and_row_identities
01054023	41	22	fsu	0	-		ocr_candidates_and_row_identities
01054023	41	22	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054024	40	23	eligible_voters	726	726	726	ocr_candidates_and_row_identities
01054024	40	23	without_certificate	694	694	694	ocr_candidates_and_row_identities
01054024	40	23	with_certificate	32	32	32	ocr_candidates_and_row_identities
01054024	40	23	number_voters	601	601	601	ocr_candidates_and_row_identities
01054024	40	23	invalid_votes	3	3	3	ocr_candidates_and_row_identities
01054024	41	23	valid_votes	598	598	598	ocr_candidates_and_row_identities
01054024	41	23	cdu	359	359	359	ocr_candidates_and_row_identities
01054024	41	23	spd	184	184	184	ocr_candidates_and_row_identities
01054024	41	23	fdp	15	15	15	ocr_candidates_and_row_identities
01054024	41	23	ssw	10	10	10	ocr_candidates_and_row_identities
01054024	41	23	dkp	3	3	3	ocr_candidates_and_row_identities
01054024	41	23	dgl	0	-		ocr_candidates_and_row_identities
01054024	41	23	gruene	26	26	26	ocr_candidates_and_row_identities
01054024	41	23	fp	0	-		ocr_candidates_and_row_identities
01054024	41	23	fsu	0	_-		ocr_candidates_and_row_identities
01054024	41	23	einzelbewerber_llsh	1	1		ocr_candidates_and_row_identities
01054025	40	24	eligible_voters	63	63	63	ocr_candidates_and_row_identities
01054025	40	24	without_certificate	59	59	59	ocr_candidates_and_row_identities
01054025	40	24	with_certificate	4	4	4	ocr_candidates_and_row_identities
01054025	40	24	number_voters	54	54	54	ocr_candidates_and_row_identities
01054025	40	24	invalid_votes	0			ocr_candidates_and_row_identities
01054025	41	24	valid_votes	54	54	54	ocr_candidates_and_row_identities
01054025	41	24	cdu	46	46	46	ocr_candidates_and_row_identities
01054025	41	24	spd	5	5	5	ocr_candidates_and_row_identities
01054025	41	24	fdp	1	1		ocr_candidates_and_row_identities
01054025	41	24	ssw	1	1		ocr_candidates_and_row_identities
01054025	41	24	dkp	0			ocr_candidates_and_row_identities
01054025	41	24	dgl	0	-		ocr_candidates_and_row_identities
01054025	41	24	gruene	1	1		ocr_candidates_and_row_identities
01054025	41	24	fp	0	-		ocr_candidates_and_row_identities
01054025	41	24	fsu	0	-		ocr_candidates_and_row_identities
01054025	41	24	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054026	40	25	eligible_voters	34	34	34	ocr_candidates_and_row_identities
01054026	40	25	without_certificate	24	24	24	ocr_candidates_and_row_identities
01054026	40	25	with_certificate	10	10	10	ocr_candidates_and_row_identities
01054026	40	25	number_voters	24	. 24	24	ocr_candidates_and_row_identities
01054026	40	25	invalid_votes	0			ocr_candidates_and_row_identities
01054026	41	25	valid_votes	24	24	24	ocr_candidates_and_row_identities
01054026	41	25	cdu	22	22	22	ocr_candidates_and_row_identities
01054026	41	25	spd	1	1	1	ocr_candidates_and_row_identities
01054026	41	25	fdp	1	1	1	ocr_candidates_and_row_identities
01054026	41	25	ssw	0			ocr_candidates_and_row_identities
01054026	41	25	dkp	0			ocr_candidates_and_row_identities
01054026	41	25	dgl	0	-		ocr_candidates_and_row_identities
01054026	41	25	gruene	0			ocr_candidates_and_row_identities
01054026	41	25	fp	0	-		ocr_candidates_and_row_identities
01054026	41	25	fsu	0	-		ocr_candidates_and_row_identities
01054026	41	25	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01054027	42	1	eligible_voters	100	100	100	ocr_candidates_and_row_identities
01054027	42	1	without_certificate	95	95	95	ocr_candidates_and_row_identities
01054027	42	1	with_certificate	5	5	5	ocr_candidates_and_row_identities
01054027	42	1	number_voters	82	82	82	ocr_candidates_and_row_identities
01054027	42	1	invalid_votes	0			ocr_candidates_and_row_identities
01054027	43	1	valid_votes	82	82	82	ocr_candidates_and_row_identities
01054027	43	1	cdu	49	49	49	ocr_candidates_and_row_identities
01054027	43	1	spd	21	21	21	ocr_candidates_and_row_identities
01054027	43	1	fdp	0			ocr_candidates_and_row_identities
01054027	43	1	ssw	2	2	2	ocr_candidates_and_row_identities
01054027	43	1	dkp	0			ocr_candidates_and_row_identities
01054027	43	1	dgl	0	-		ocr_candidates_and_row_identities
01054027	43	1	gruene	10	10	10	ocr_candidates_and_row_identities
01054027	43	1	fp	0	-		ocr_candidates_and_row_identities
01054027	43	1	fsu	0	-		ocr_candidates_and_row_identities
01054027	43	1	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054032	42	2	eligible_voters	60	60	60	ocr_candidates_and_row_identities
01054032	42	2	without_certificate	55	55	55	ocr_candidates_and_row_identities
01054032	42	2	with_certificate	5	5	5	ocr_candidates_and_row_identities
01054032	42	2	number_voters	46	46	46	ocr_candidates_and_row_identities
01054032	42	2	invalid_votes	0			ocr_candidates_and_row_identities
01054032	43	2	valid_votes	46	46	46	ocr_candidates_and_row_identities
01054032	43	2	cdu	33	33	33	ocr_candidates_and_row_identities
01054032	43	2	spd	10	10	10	ocr_candidates_and_row_identities
01054032	43	2	fdp	0			ocr_candidates_and_row_identities
01054032	43	2	ssw	2	2	2	ocr_candidates_and_row_identities
01054032	43	2	dkp	0			ocr_candidates_and_row_identities
01054032	43	2	dgl	0	-		ocr_candidates_and_row_identities
01054032	43	2	gruene	1	1	1	ocr_candidates_and_row_identities
01054032	43	2	fp	0			ocr_candidates_and_row_identities
01054032	43	2	fsu	0	-		ocr_candidates_and_row_identities
01054032	43	2	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054033	42	3	eligible_voters	2161	2161	2161	ocr_candidates_and_row_identities
01054033	42	3	without_certificate	1888	1888	1888	ocr_candidates_and_row_identities
01054033	42	3	with_certificate	273	273	273	ocr_candidates_and_row_identities
01054033	42	3	number_voters	1658	1658	1658	ocr_candidates_and_row_identities
01054033	42	3	invalid_votes	4	4	lt	ocr_candidates_and_row_identities
01054033	43	3	valid_votes	1654	1654	1654	ocr_candidates_and_row_identities
01054033	43	3	cdu	587	587	587	ocr_candidates_and_row_identities
01054033	43	3	spd	849	849	849	ocr_candidates_and_row_identities
01054033	43	3	fdp	40	40	40	ocr_candidates_and_row_identities
01054033	43	3	ssw	141	144	141	ocr_candidates_and_row_identities
01054033	43	3	dkp	0			ocr_candidates_and_row_identities
01054033	43	3	dgl	0	-		ocr_candidates_and_row_identities
01054033	43	3	gruene	37	37	37	ocr_candidates_and_row_identities
01054033	43	3	fp	0	-		ocr_candidates_and_row_identities
01054033	43	3	fsu	0	-		ocr_candidates_and_row_identities
01054033	43	3	einzelbewerber_llsh	0	—_		ocr_candidates_and_row_identities
01054034	42	4	eligible_voters	192	192	192	ocr_candidates_and_row_identities
01054034	42	4	without_certificate	184	184	184	ocr_candidates_and_row_identities
01054034	42	4	with_certificate	8	8	8	ocr_candidates_and_row_identities
01054034	42	4	number_voters	167	167	167	ocr_candidates_and_row_identities
01054034	42	4	invalid_votes	0			ocr_candidates_and_row_identities
01054034	43	4	valid_votes	167	167	167	ocr_candidates_and_row_identities
01054034	43	4	cdu	116	116	116	ocr_candidates_and_row_identities
01054034	43	4	spd	43	43	43	ocr_candidates_and_row_identities
01054034	43	4	fdp	1	1	1	ocr_candidates_and_row_identities
01054034	43	4	ssw	2	2	2	ocr_candidates_and_row_identities
01054034	43	4	dkp	0			ocr_candidates_and_row_identities
01054034	43	4	dgl	0	-		ocr_candidates_and_row_identities
01054034	43	4	gruene	5	5	5	ocr_candidates_and_row_identities
01054034	43	4	fp	0	-		ocr_candidates_and_row_identities
01054034	43	4	fsu	0	-		ocr_candidates_and_row_identities
01054034	43	4	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054035	42	5	eligible_voters	228	228	228	ocr_candidates_and_row_identities
01054035	42	5	without_certificate	195	195	i95	ocr_candidates_and_row_identities
01054035	42	5	with_certificate	33	33	33	ocr_candidates_and_row_identities
01054035	42	5	number_voters	166	166	166	ocr_candidates_and_row_identities
01054035	42	5	invalid_votes	0			ocr_candidates_and_row_identities
01054035	43	5	valid_votes	166	166	166	ocr_candidates_and_row_identities
01054035	43	5	cdu	92	92	92	ocr_candidates_and_row_identities
01054035	43	5	spd	52	52	52	ocr_candidates_and_row_identities
01054035	43	5	fdp	7	7	7	ocr_candidates_and_row_identities
01054035	43	5	ssw	10	~~ 10	10	ocr_candidates_and_row_identities
01054035	43	5	dkp	0			ocr_candidates_and_row_identities
01054035	43	5	dgl	0	-		ocr_candidates_and_row_identities
01054035	43	5	gruene	5		5	ocr_candidates_and_row_identities
01054035	43	5	fp	0	5. -		ocr_candidates_and_row_identities
01054035	43	5	fsu	0	-		ocr_candidates_and_row_identities
01054035	43	5	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054036	42	6	eligible_voters	1701	1701	1701	ocr_candidates_and_row_identities
01054036	42	6	without_certificate	1437	1437	1437	ocr_candidates_and_row_identities
01054036	42	6	with_certificate	264	264	264	ocr_candidates_and_row_identities
01054036	42	6	number_voters	1213	1213	1213	ocr_candidates_and_row_identities
01054036	42	6	invalid_votes	7	7	7	ocr_candidates_and_row_identities
01054036	43	6	valid_votes	1206	1206	1206	ocr_candidates_and_row_identities
01054036	43	6	cdu	570	| 570	570	ocr_candidates_and_row_identities
01054036	43	6	spd	477	477	477	ocr_candidates_and_row_identities
01054036	43	6	fdp	62	62	62	ocr_candidates_and_row_identities
01054036	43	6	ssw	63	63	63	ocr_candidates_and_row_identities
01054036	43	6	dkp	0			ocr_candidates_and_row_identities
01054036	43	6	dgl	0	-		ocr_candidates_and_row_identities
01054036	43	6	gruene	34	34	34	ocr_candidates_and_row_identities
01054036	43	6	fp	0	-		ocr_candidates_and_row_identities
01054036	43	6	fsu	0	-		ocr_candidates_and_row_identities
01054036	43	6	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054037	42	7	eligible_voters	230	230	230	ocr_candidates_and_row_identities
01054037	42	7	without_certificate	222	222	222	ocr_candidates_and_row_identities
01054037	42	7	with_certificate	8	8	8	ocr_candidates_and_row_identities
01054037	42	7	number_voters	192	192	192	ocr_candidates_and_row_identities
01054037	42	7	invalid_votes	0			ocr_candidates_and_row_identities
01054037	43	7	valid_votes	192	192	192	ocr_candidates_and_row_identities
01054037	43	7	cdu	111	111	111	ocr_candidates_and_row_identities
01054037	43	7	spd	64	64	64	ocr_candidates_and_row_identities
01054037	43	7	fdp	1	1	1	ocr_candidates_and_row_identities
01054037	43	7	ssw	6	6	6	ocr_candidates_and_row_identities
01054037	43	7	dkp	0			ocr_candidates_and_row_identities
01054037	43	7	dgl	0	-		ocr_candidates_and_row_identities
01054037	43	7	gruene	10	40	10	ocr_candidates_and_row_identities
01054037	43	7	fp	0	-		ocr_candidates_and_row_identities
01054037	43	7	fsu	0	—		ocr_candidates_and_row_identities
01054037	43	7	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01054038	42	8	eligible_voters	280	280	280	ocr_candidates_and_row_identities
01054038	42	8	without_certificate	262	262	262	ocr_candidates_and_row_identities
01054038	42	8	with_certificate	18	18	18	ocr_candidates_and_row_identities
01054038	42	8	number_voters	234	234	234	ocr_candidates_and_row_identities
01054038	42	8	invalid_votes	0	°		ocr_candidates_and_row_identities
01054038	43	8	valid_votes	234	234	234	ocr_candidates_and_row_identities
01054038	43	8	cdu	163	163	163	ocr_candidates_and_row_identities
01054038	43	8	spd	50	50	50	ocr_candidates_and_row_identities
01054038	43	8	fdp	1	1		ocr_candidates_and_row_identities
01054038	43	8	ssw	9	9	9	ocr_candidates_and_row_identities
01054038	43	8	dkp	1	1	1	ocr_candidates_and_row_identities
01054038	43	8	dgl	0	-		ocr_candidates_and_row_identities
01054038	43	8	gruene	10	10	10	ocr_candidates_and_row_identities
01054038	43	8	fp	0	-		ocr_candidates_and_row_identities
01054038	43	8	fsu	0	-		ocr_candidates_and_row_identities
01054038	43	8	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01054039	42	9	eligible_voters	14	14	14	ocr_candidates_and_row_identities
01054039	42	9	without_certificate	11	11	11	ocr_candidates_and_row_identities
01054039	42	9	with_certificate	3	3	3	ocr_candidates_and_row_identities
01054039	42	9	number_voters	11	11	11	ocr_candidates_and_row_identities
01054039	42	9	invalid_votes	0			ocr_candidates_and_row_identities
01054039	43	9	valid_votes	11	1	11	ocr_candidates_and_row_identities
01054039	43	9	cdu	8	8	8	ocr_candidates_and_row_identities
01054039	43	9	spd	3	3	3	ocr_candidates_and_row_identities
01054039	43	9	fdp	0			ocr_candidates_and_row_identities
01054039	43	9	ssw	0	.		ocr_candidates_and_row_identities
01054039	43	9	dkp	0			ocr_candidates_and_row_identities
01054039	43	9	dgl	0	-		ocr_candidates_and_row_identities
01054039	43	9	gruene	0			ocr_candidates_and_row_identities
01054039	43	9	fp	0	-		ocr_candidates_and_row_identities
01054039	43	9	fsu	0	——		ocr_candidates_and_row_identities
01054039	43	9	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01054040	42	10	eligible_voters	29	29	29	ocr_candidates_and_row_identities
01054040	42	10	without_certificate	25	25	25	ocr_candidates_and_row_identities
01054040	42	10	with_certificate	4	4	4	ocr_candidates_and_row_identities
01054040	42	10	number_voters	22	22	22	ocr_candidates_and_row_identities
01054040	42	10	invalid_votes	0			ocr_candidates_and_row_identities
01054040	43	10	valid_votes	22	22	22	ocr_candidates_and_row_identities
01054040	43	10	cdu	7	7	7	ocr_candidates_and_row_identities
01054040	43	10	spd	12	12	12	ocr_candidates_and_row_identities
01054040	43	10	fdp	2	2	2	ocr_candidates_and_row_identities
01054040	43	10	ssw	0			ocr_candidates_and_row_identities
01054040	43	10	dkp	0	.		ocr_candidates_and_row_identities
01054040	43	10	dgl	0	. -		ocr_candidates_and_row_identities
01054040	43	10	gruene	1	1		ocr_candidates_and_row_identities
01054040	43	10	fp	0	-		ocr_candidates_and_row_identities
01054040	43	10	fsu	0	-		ocr_candidates_and_row_identities
01054040	43	10	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01054041	42	11	eligible_voters	528	528	528	ocr_candidates_and_row_identities
01054041	42	11	without_certificate	499	499	499	ocr_candidates_and_row_identities
01054041	42	11	with_certificate	29	29	29	ocr_candidates_and_row_identities
01054041	42	11	number_voters	426	426	426	ocr_candidates_and_row_identities
01054041	42	11	invalid_votes	3	. 3	3	ocr_candidates_and_row_identities
01054041	43	11	valid_votes	423	423	423	ocr_candidates_and_row_identities
01054041	43	11	cdu	290	290	290	ocr_candidates_and_row_identities
01054041	43	11	spd	112	112	112	ocr_candidates_and_row_identities
01054041	43	11	fdp	8	8	8	ocr_candidates_and_row_identities
01054041	43	11	ssw	4	4	4	ocr_candidates_and_row_identities
01054041	43	11	dkp	1	1	1	ocr_candidates_and_row_identities
01054041	43	11	dgl	0	-		ocr_candidates_and_row_identities
01054041	43	11	gruene	8	8g	8	ocr_candidates_and_row_identities
01054041	43	11	fp	0	-		ocr_candidates_and_row_identities
01054041	43	11	fsu	0	-		ocr_candidates_and_row_identities
01054041	43	11	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01054042	42	12	eligible_voters	1317	1317	1317	ocr_candidates_and_row_identities
01054042	42	12	without_certificate	1222	1222,	1222	ocr_candidates_and_row_identities
01054042	42	12	with_certificate	95	295	95	ocr_candidates_and_row_identities
01054042	42	12	number_voters	977	977	977	ocr_candidates_and_row_identities
01054042	42	12	invalid_votes	6	6	6	ocr_candidates_and_row_identities
01054042	43	12	valid_votes	971	971	971	ocr_candidates_and_row_identities
01054042	43	12	cdu	459	459	lt59	ocr_candidates_and_row_identities
01054042	43	12	spd	395	395	395	ocr_candidates_and_row_identities
01054042	43	12	fdp	38	38	38	ocr_candidates_and_row_identities
01054042	43	12	ssw	35	35	35	ocr_candidates_and_row_identities
01054042	43	12	dkp	0			ocr_candidates_and_row_identities
01054042	43	12	dgl	0	~		ocr_candidates_and_row_identities
01054042	43	12	gruene	44	44	44	ocr_candidates_and_row_identities
01054042	43	12	fp	0	-		ocr_candidates_and_row_identities
01054042	43	12	fsu	0	-		ocr_candidates_and_row_identities
01054042	43	12	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01054043	42	13	eligible_voters	247	247	247	ocr_candidates_and_row_identities
01054043	42	13	without_certificate	233	233	233	ocr_candidates_and_row_identities
01054043	42	13	with_certificate	14	14	14	ocr_candidates_and_row_identities
01054043	42	13	number_voters	174	174	174	ocr_candidates_and_row_identities
01054043	42	13	invalid_votes	0			ocr_candidates_and_row_identities
01054043	43	13	valid_votes	174	174	174	ocr_candidates_and_row_identities
01054043	43	13	cdu	122	122	122	ocr_candidates_and_row_identities
01054043	43	13	spd	36	36	36	ocr_candidates_and_row_identities
01054043	43	13	fdp	5	5	5	ocr_candidates_and_row_identities
01054043	43	13	ssw	4	4	4	ocr_candidates_and_row_identities
01054043	43	13	dkp	0			ocr_candidates_and_row_identities
01054043	43	13	dgl	0	-		ocr_candidates_and_row_identities
01054043	43	13	gruene	7		7	ocr_candidates_and_row_identities
